utc_time;AUT;BEL;BGR;BIH;CHE;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;NOR;POL;PRT;ROU;SRB;SVK;SVN;SWE
2015-04-12T06:00:00Z;8114.269021;22538.917162;1853.479730;1413.409319;10765.163781;513.730993;8324.781749;123502.151164;8186.341544;27190.252149;1094.116051;8722.875493;84306.156068;80740.006994;5384.343184;2584.965325;5032.465073;5964.180948;31832.461689;1555.156770;1188.210775;1447.643426;99.375723;26326.700761;9595.601255;24550.773631;3333.594248;4803.245480;2673.360391;3037.194759;1437.707897;11227.254130
2015-04-12T07:00:00Z;6113.175827;19212.989908;1375.625499;1039.192809;8231.978489;382.752828;7488.929256;104000.919754;7485.151250;21974.600014;929.975113;8103.370281;68149.499838;70320.079279;3312.782244;1598.301621;2592.127377;5633.720075;24527.219806;1626.140222;1084.611819;1467.394301;96.312031;22798.177517;9126.956177;21812.686978;3076.558306;3111.760996;1908.320463;2308.835127;958.224960;11146.635444
2015-04-12T08:00:00Z;4888.278425;15637.729791;790.949509;785.741252;5798.716762;300.050274;6668.650506;86762.384782;6938.293882;16902.656288;852.313448;7482.027135;51066.367032;62853.582360;1366.382340;763.358022;1042.362853;5701.749729;16165.031450;1825.000730;910.184095;1622.542371;94.494033;19235.358909;8696.314711;20250.223892;2269.118407;1835.249134;1236.492379;1795.081994;513.429591;10683.396879
2015-04-12T09:00:00Z;4013.061370;12137.279973;597.586617;636.568806;4025.887448;238.921445;5719.261044;70802.019583;6449.144083;12159.233425;937.953395;7035.044117;34571.261972;57016.440746;1123.034471;430.966496;799.322299;5959.155619;10598.561013;1919.484203;735.444293;1704.516986;92.925325;15374.373783;8312.615275;18896.547252;1393.727997;1418.876166;711.418653;1506.908760;315.704238;10223.793602
2015-04-12T10:00:00Z;3065.443904;9438.756481;545.172701;549.048994;3185.427545;222.968288;4711.309100;58037.565076;6032.312126;8489.772208;1158.785969;6803.444109;22045.625292;50366.881964;1049.306244;392.307400;764.830003;6014.850989;8845.824614;1893.999786;558.161727;1779.411239;91.754875;13168.757983;7966.585198;16558.487630;1047.246315;1323.882650;549.702635;1364.204175;249.989035;9658.622616
2015-04-12T11:00:00Z;2347.988876;7405.504589;524.569124;511.932066;2740.459630;232.616116;3940.746482;49510.931221;5744.563085;7546.156455;1329.368129;6696.905663;14871.537311;45409.342110;1019.503394;381.205699;764.830003;6033.835051;8171.286456;1876.106619;453.547900;1863.181885;90.932519;11703.834122;7675.749877;14813.532154;1029.390625;1286.644820;540.760425;1286.480037;246.213254;9300.223087
2015-04-12T12:00:00Z;1984.537639;5765.161281;519.517254;498.378095;2603.638944;250.796200;3606.478337;44633.090254;5615.710656;7362.221277;1392.068060;6964.659613;10527.317498;41965.984355;1013.250035;374.286371;764.830003;5916.125336;7896.698426;1857.392507;391.065096;1904.493718;90.459779;10518.182201;7494.373545;13716.576328;1027.421848;1272.596075;538.836940;1269.085773;311.988362;9059.005887
2015-04-12T13:00:00Z;1835.576064;4842.561526;519.805514;490.042232;2496.136544;270.442339;3257.146692;37744.697462;5799.983746;7332.256478;1383.867632;6962.359016;8246.005045;39470.101669;1020.409694;369.044250;764.830003;5837.564821;7931.998638;1672.905777;271.450675;1855.486201;75.193760;9252.308468;7446.961190;12523.228640;1027.426363;1257.534013;542.534315;1242.945530;318.580744;8815.746702
2015-04-12T14:00:00Z;1921.786713;4168.357714;714.234406;550.836523;2567.990425;285.629841;3123.961374;35680.528224;6190.799569;7467.912412;1442.921842;7388.636574;7560.351398;41343.630471;1088.774277;375.838934;764.830003;5506.376666;8267.272610;1631.593305;261.038154;1811.224395;74.122114;8923.300677;7651.719130;12840.740262;1027.474265;1365.405408;555.418093;1249.147778;345.156515;8892.049658
2015-04-12T15:00:00Z;2170.211847;3825.000221;830.598573;619.718780;2770.936390;338.137256;3248.673295;37165.493981;6607.105918;7763.991417;1490.508831;7822.790995;7724.470468;45239.399832;1248.248334;385.575627;767.619413;5222.232533;9109.604931;1695.547868;279.524278;1783.130309;72.777616;8849.177880;7862.948562;14020.602404;1027.555374;1541.143008;570.879242;1363.993272;352.625670;9208.984545
2015-04-12T16:00:00Z;2621.223332;4217.457107;1367.769841;706.408328;3226.648902;508.211837;3693.454030;42108.181552;7146.850257;8440.603560;1492.840217;8221.241592;9109.681495;49006.166825;1663.534078;408.896798;879.230242;5048.131102;10570.123802;1870.927599;337.509909;1913.712912;73.574891;9363.381527;8128.477369;16531.772872;1027.600936;2203.758747;628.534236;1647.106167;367.898836;9748.369326
2015-04-12T17:00:00Z;5411.128089;5623.130044;2655.435621;1179.101588;4272.353821;591.037106;6022.848148;57707.439107;7689.676679;9535.375477;1521.134361;8562.828003;12380.176868;52776.584975;5134.119127;1280.100010;2824.914088;5020.334186;15175.233995;2113.293042;458.696595;2104.627222;74.595615;10862.149922;8529.555479;23410.837024;1027.785003;4732.595695;1035.560903;2786.242350;792.601007;10424.236017
2015-04-12T18:00:00Z;9840.666792;8629.354825;2921.314576;1602.052015;9983.392847;600.405538;8667.937371;88382.539013;8197.490343;12431.605851;1543.362916;8813.392602;35579.422910;57838.498354;6304.006012;2568.156088;4680.060689;5171.156358;30285.056855;2265.264001;730.839814;2229.991419;76.388532;13339.497079;9138.396085;29422.915651;1029.055443;5533.730214;1443.898222;3691.062019;1360.625806;11218.071412
2015-04-12T19:00:00Z;10719.725779;9725.490041;3028.009674;1768.118636;11490.127689;574.027052;8911.417869;90980.806410;8632.075104;17974.763962;1583.610834;9038.344926;55063.033715;64954.409931;6650.707279;2892.008785;5271.229026;6189.516267;34113.644941;2343.370858;818.834897;2317.116155;78.803916;13375.994187;9595.475997;30600.960827;1254.243892;5727.513910;1731.213303;3913.599606;1410.006679;11652.861458
2015-04-12T20:00:00Z;10497.945663;10552.106932;3120.655035;1869.167125;12054.062101;579.199722;8776.050319;93059.992972;8823.472498;20096.007835;1601.668128;9235.113348;60326.071541;68897.216899;7054.659805;3110.151341;6210.532921;7134.505340;35221.899822;2371.923281;889.725822;2356.792475;81.245141;13456.986769;9823.749608;31087.761778;1377.062747;6365.179133;2015.803531;4050.639532;1540.652988;11968.528657
2015-04-12T21:00:00Z;9869.063681;11380.789145;3145.961586;1945.563878;11966.297641;585.137900;8938.641864;92594.181947;9022.238877;21485.497061;1626.445044;9425.817016;64803.826985;73246.807501;7130.949426;3316.772060;6811.664199;7374.023641;36226.773601;2397.477372;951.465622;2375.153582;83.088221;14365.922972;10045.165865;31329.201988;1506.040648;6917.579086;2440.017969;4118.564595;1690.734788;12196.282632
2015-04-12T22:00:00Z;9786.404172;12859.707301;3151.657706;2013.934557;11383.354332;593.222959;9295.424145;92942.646356;8924.348273;22740.451809;1662.734419;9564.496616;69419.034780;75947.351020;7289.230707;3512.080016;7144.819118;7405.995480;37298.359208;2411.082328;997.059531;2405.944268;84.134026;16014.290881;10255.540947;31594.619286;1605.583189;7363.022991;2632.177444;4228.826816;1812.659880;12419.899703
2015-04-12T23:00:00Z;9934.461781;14311.101679;3172.953591;2076.809365;10802.470074;603.780677;9568.312259;94401.495216;8811.249692;23865.677633;1686.265589;9741.740694;72627.857095;80344.767947;7485.183414;3715.310165;7524.972986;7271.676124;38165.001846;2442.152831;1033.604488;2440.222781;85.055946;18369.845527;10422.377979;31848.050056;1864.874954;7775.300756;2807.923290;4380.245672;1900.956876;12640.147949
2015-04-13T00:00:00Z;10071.090368;15421.116992;3226.053526;2129.414618;10653.876545;620.555174;9730.503060;97520.922184;8805.747301;24897.868604;1703.062167;9903.442726;74359.464679;83674.457448;7831.770268;3889.797340;8082.972934;6871.532029;39009.946490;2461.018213;1034.152741;2470.438282;85.927703;19877.403438;10503.984299;31964.978464;2147.299181;8170.791551;2959.490818;4466.700228;1962.969908;12753.210679
2015-04-13T01:00:00Z;10840.733853;15325.431000;3219.503763;2192.212231;12036.364179;547.593987;9736.645740;96580.519322;9078.758698;26313.770892;1752.852133;10220.633629;78939.437999;84209.864175;8773.519771;4079.284019;8791.278279;6537.208223;40758.835471;2441.601470;916.009279;2471.909549;89.538619;22237.111963;10589.447594;33376.076348;2251.419181;8466.909112;3123.475310;4716.591631;2134.289785;12747.860175
2015-04-13T02:00:00Z;10903.524260;15888.322535;3334.193353;2238.922534;12351.501695;572.014959;9859.542784;101836.869488;9395.972451;26477.269808;1743.362265;10386.532643;82025.966180;85375.501079;9125.730526;4205.411825;9069.963043;6273.972914;41652.616017;2419.179289;1060.015476;2437.634183;90.608745;24367.014293;10623.661492;32867.118960;2280.695535;8869.204566;3126.159532;4710.616927;2205.431405;12921.795754
2015-04-13T03:00:00Z;10912.965209;16356.385141;3417.303828;2284.844224;12586.191549;599.391682;10056.900637;107215.636954;9366.967461;27103.350322;1684.606641;10553.070524;85370.138779;86920.876215;9312.846768;4276.813312;9386.834728;6083.950525;42354.676713;2420.437856;1245.459028;2395.737579;91.655310;27065.680330;10736.282444;32339.391403;2297.319879;9209.228472;3228.726780;4712.240185;2234.878406;13144.880766
2015-04-13T04:00:00Z;11150.693313;17238.903570;3446.971134;2316.261552;12595.829323;543.182399;10153.524370;113285.004566;9381.596198;27543.197628;1678.306342;10564.006799;88877.972138;87854.137451;9446.246520;4279.349958;9887.315453;5799.064282;42930.698531;2401.856522;1313.296092;2432.138048;91.182570;27960.704357;10907.593032;31689.967190;2371.124603;9315.196620;3478.586557;4821.363898;2204.915286;13286.247429
2015-04-13T05:00:00Z;10323.331436;18343.787460;2592.831068;1940.645541;12280.333140;341.770382;9577.789725;120502.441804;9419.516970;27954.192524;1662.955967;10241.241824;91475.895617;89167.357603;6366.069376;3550.619925;8241.727399;5624.527568;40625.236607;2281.837262;1396.372317;2402.830141;90.633826;28493.877178;10949.710817;29582.730846;2454.960786;6885.736186;3277.250796;4190.222176;1910.617872;13131.752530
2015-04-13T06:00:00Z;7629.355513;17338.458099;1855.516821;1278.734918;9335.833682;243.844916;7774.737206;111329.662618;9090.078540;26318.163550;1628.639978;9801.388395;73758.940957;83747.518226;3340.257981;1993.382662;5373.452164;5372.466528;26345.665060;2100.105711;1176.201118;2342.931121;89.189764;25368.144799;10637.589049;25650.337994;2555.697511;4815.747363;2484.197469;3190.160179;1193.572320;12610.406681
2015-04-13T07:00:00Z;5969.418397;16224.818897;1258.562851;945.698072;7564.465588;198.684432;6411.679897;96370.201623;8427.519955;18541.465663;1620.152790;9463.788735;53089.712403;74500.537410;1842.719732;1357.201835;3743.632780;4955.907898;18529.748712;1940.289321;1023.733049;2329.752790;86.624653;21409.255687;9910.337369;21084.691702;2234.771436;2949.371862;1685.757677;2561.258354;919.406578;12140.786535
2015-04-13T08:00:00Z;4439.899079;13508.901083;793.647381;555.158855;5457.062076;162.483338;6014.239067;87032.390496;8143.599851;13547.946655;1534.718871;9040.144118;36884.722151;66011.309878;1267.740034;517.829591;1475.462017;4437.261974;10670.748116;1723.115767;991.578439;2239.225409;86.325200;18846.562298;9373.733415;19990.861113;1567.749982;1910.174268;838.964104;1807.851561;529.290716;11454.351232
2015-04-13T09:00:00Z;3651.919875;11383.102405;612.297703;401.027622;3872.770995;148.278807;5955.474953;78665.750182;7756.996443;9113.098739;1490.446881;8668.842719;25772.105669;57145.388277;1093.024652;365.211218;785.431358;4059.487474;8121.486168;1602.814405;953.212547;2209.069378;85.677653;16886.766071;8882.859605;20708.464166;1063.650697;1422.978393;542.982669;1335.739712;289.809686;10799.082089
2015-04-13T10:00:00Z;2942.387485;9582.916359;552.430440;327.191623;3015.683971;142.415642;5858.870377;70247.082015;7389.312780;7267.776265;1489.148916;8379.384528;17384.548283;49046.471632;1007.418922;357.753292;764.830003;3759.134397;7371.059484;1667.101320;804.294721;2178.522189;84.756493;15178.263266;8591.342610;21435.023406;1030.527982;1320.354337;528.123059;1135.056491;240.662024;10088.597507
2015-04-13T11:00:00Z;2496.420238;8225.938846;552.402086;309.893342;2757.253141;142.103487;5794.794113;64119.309322;7169.417393;6949.476072;1492.660385;8211.024246;12907.415846;42627.949745;985.683424;356.307592;764.830003;3480.919407;7184.965996;1814.282207;662.682710;2186.417119;83.810252;13925.373172;8413.053357;21516.465066;1027.405978;1314.412760;524.654926;1111.236003;240.081054;9544.266719
2015-04-13T12:00:00Z;2513.770049;7650.888223;595.853045;315.494718;2587.484644;143.285148;6216.012810;59838.203370;7117.999151;6824.203019;1482.521122;8170.985076;11445.336218;38468.869723;984.176037;355.890313;764.830003;3316.159553;7142.651421;1982.156028;538.286073;2231.900957;82.938494;13198.863806;8354.958993;22290.032116;1027.403844;1354.111661;524.955107;1427.099560;239.950402;9244.071359
2015-04-13T13:00:00Z;2379.389405;7756.986095;615.433437;295.728596;2475.858754;148.084785;6156.861100;56121.345426;7030.961653;6805.262627;1470.294405;7942.147882;10553.172978;37327.239391;989.230968;356.514540;764.830003;3205.191657;7244.133920;2098.876275;434.743944;2323.893266;74.869986;12709.175842;8202.011940;22590.639458;1027.403844;1399.262094;526.614723;1594.418972;239.939163;9060.948801
2015-04-13T14:00:00Z;3070.029265;7408.446345;672.654287;301.304211;2509.369106;165.595047;6119.175597;55831.111849;7200.066481;6803.796596;1482.400314;8173.115050;10617.030286;37929.477413;1042.810379;356.227445;764.830003;3247.123045;7341.015486;2241.535745;424.177297;2460.799407;75.392129;13036.026359;8337.953826;23349.864845;1027.403844;1570.014677;529.760880;1961.817429;239.962645;9218.701028
2015-04-13T15:00:00Z;3860.051083;7530.843902;735.372707;343.347766;2627.810165;198.640060;6460.334080;59638.222898;7450.773807;6843.646406;1513.161982;8509.404923;10726.226543;38601.610381;1109.835230;357.379491;786.174855;3285.408202;7672.670346;2332.405018;460.898850;2538.523976;74.570534;13837.616261;8525.281768;24924.924501;1027.403844;1761.181102;537.695272;2344.696891;240.085974;9580.578875
2015-04-13T16:00:00Z;4739.025373;8162.526771;1049.952791;461.352826;3009.442674;416.179895;7315.639865;66528.279211;7820.783090;7465.808247;1564.219119;8995.928369;11016.258397;38251.151961;1315.683470;373.587901;1308.581186;3361.522457;8672.949781;2367.524390;535.679795;2569.257924;73.175873;15015.906343;8762.847612;27489.680787;1027.403844;2264.838641;573.727074;2749.941017;267.029103;10205.773293
2015-04-13T17:00:00Z;6183.381773;9170.210261;2367.392041;1027.702331;4275.444885;584.028050;8721.319159;79640.416234;8332.351761;8246.814992;1634.267706;9598.577762;12500.919659;38831.929464;3893.497502;754.558551;2750.696720;3451.785683;12912.885305;2431.389544;648.912744;2594.675797;71.731811;16793.711095;9146.646861;31476.074127;1027.403844;4025.574047;1351.442986;3406.071412;563.376890;11093.597197
2015-04-13T18:00:00Z;8153.367429;12400.232994;2613.422639;1556.277113;8951.625033;643.603700;10271.928869;107790.892106;9011.113904;10718.708242;1681.270546;10057.918876;27909.131509;41091.044920;4960.215771;1670.683930;4247.404759;3569.959140;24659.743225;2487.413247;932.310208;2600.395997;71.158746;20996.180174;9929.766400;34905.747927;1027.438411;4901.433025;1855.031878;3961.908496;1000.105644;12194.026809
2015-04-13T19:00:00Z;8303.035394;15108.335773;2470.760190;1554.997197;10228.081892;657.332633;11119.306433;119626.446428;9238.033478;14990.734947;1673.871695;10129.372980;47218.949080;46348.951958;5016.391245;1666.392867;4918.815961;3467.128483;28111.712060;2541.970397;1068.791082;2656.163983;70.012617;25603.951983;10587.842112;36490.783537;1264.640379;4898.193086;1886.793537;4201.922116;1082.771520;12521.560475
2015-04-13T20:00:00Z;8940.490235;17325.036053;2526.618844;1674.750858;11034.509779;679.799672;12138.194784;130056.033280;9422.060204;16999.257512;1700.009206;10374.273431;52197.906753;49373.203850;4316.166590;1888.117592;5851.026998;3604.428141;29356.956800;2578.962032;1146.194620;2688.162856;66.202573;27455.649707;10914.235041;37745.480220;1448.623042;5324.286778;1783.775657;4407.665061;1265.674150;12973.499496
2015-04-13T21:00:00Z;9522.133834;19877.051023;2588.718163;1651.383132;11821.472146;698.070468;13112.426055;138578.658499;9529.273687;18738.666162;1731.972249;10616.401827;56104.630619;52277.795169;4460.418166;2275.045799;6479.803737;3695.701649;30262.379403;2616.631601;1234.704707;2730.555214;59.652610;27688.484001;11089.825697;39128.709846;1312.382503;6004.857863;1850.617574;4704.980760;1332.711582;13407.191623
2015-04-13T22:00:00Z;10018.915948;19864.128509;2703.076940;1743.879943;12209.555966;726.124345;13821.006633;146170.576523;9611.628916;19433.026130;1764.634099;10822.480910;59562.717453;55050.386015;4648.456169;2610.165494;7069.918907;3756.434522;31211.911028;2674.674300;1368.425012;2742.144313;54.298179;26255.392510;11254.807529;40243.795834;1477.954052;6598.842910;2026.952971;5075.572424;1315.379996;13783.007049
2015-04-13T23:00:00Z;10737.747775;18743.546582;2776.701938;1767.046486;12568.535522;749.530932;14423.564354;151797.228741;9696.303287;19881.271424;1804.548934;11016.002897;62798.160932;58282.045767;4884.095302;2809.740255;7836.222137;3817.935018;32189.942109;2738.093689;1536.738310;2749.590731;50.637102;25138.007917;11355.007508;41438.854115;1651.813884;7227.968158;2248.352208;5407.934500;1305.572164;14152.054750
2015-04-14T00:00:00Z;11322.325667;18017.658752;2830.041951;1776.693692;12917.769671;773.105782;14830.390141;153678.773021;9711.468921;20626.177117;1853.484436;11180.573010;66005.507141;60740.834712;5421.150870;2901.485089;8724.772358;3878.785434;33286.767740;2778.213985;1653.096600;2756.897911;49.690861;24517.872290;11362.487231;42494.371093;1765.369172;7854.507726;2514.036692;5644.952048;1375.677932;14491.419034
2015-04-14T01:00:00Z;11899.327824;18311.750881;2905.351884;1765.134712;13201.805190;801.217195;15431.192508;157967.370387;9492.844122;21866.213099;1870.733208;11361.060995;72171.981841;64299.487576;6246.065324;2864.371490;9668.937108;3936.728039;33008.208242;2810.488975;1649.835397;2722.639307;53.924243;25226.501941;11586.900175;43495.100589;1906.073746;8143.015869;2788.912535;5905.710347;1416.652598;14947.718852
2015-04-14T02:00:00Z;12314.520703;18206.460152;2904.658013;1779.930541;13417.543159;854.455957;15554.230041;158039.904036;9535.690044;23018.280197;1929.269976;11448.231093;74417.309109;64760.967642;6476.317514;2961.905409;10639.607061;3991.766240;34038.445008;2838.959034;1568.986417;2766.474630;55.418468;24510.692462;11536.723536;44589.105666;1959.254260;8681.773131;2983.483803;6126.799801;1552.704976;15189.952209
2015-04-14T03:00:00Z;12601.477455;18257.206475;2998.983292;1736.056753;13333.780539;894.381359;15735.471461;156924.595656;9586.051528;23792.229716;1978.730387;11519.846273;75265.333890;65051.278968;6700.821754;3040.812053;11558.992474;4075.461942;35012.336246;2865.434267;1544.967129;2820.040534;57.336790;23546.529291;11614.442407;45477.660115;2016.367166;9372.538713;3178.213655;6221.853507;1621.662864;15366.168345
2015-04-14T04:00:00Z;13145.650960;18150.165659;3036.559476;1752.429497;13629.868651;724.995650;15921.163423;155915.071346;9555.769382;24187.824816;1975.507906;11467.380456;75983.687975;65260.303959;6857.838126;3178.278687;12202.875864;4182.758057;36362.409778;2845.359472;1546.844479;2823.389347;59.677691;22983.595640;11497.875347;46318.128051;2067.269342;9635.732224;3458.731686;6232.671600;1661.749863;15535.665334
2015-04-14T05:00:00Z;12032.563222;17909.361483;2465.722403;1712.555653;13439.279684;358.387095;14714.020415;149898.681760;9419.802723;24546.384934;1901.672539;11285.265201;77255.214885;65847.179302;5155.592408;3201.549498;11522.005638;4318.009036;35256.815697;2659.644078;1527.235207;2686.001164;61.969190;22875.788613;11229.447039;44362.441123;2119.342967;9155.085295;3538.832627;5684.757720;1626.073010;15078.370922
2015-04-14T06:00:00Z;9935.294588;15546.825280;1854.067193;1603.433028;9832.111443;218.952351;12472.831698;127625.699239;8995.100325;22957.261798;1829.037417;11079.580225;63848.909562;63367.189726;3117.532575;3027.512331;9751.039862;4375.540795;24303.861602;2424.019283;1183.832099;2508.975398;63.338769;21433.972246;10822.653376;40271.790028;2216.151105;8390.963542;3260.577323;4926.082011;1571.037402;14124.606243
2015-04-14T07:00:00Z;8282.564310;11436.674921;1571.889300;1533.295785;7756.950766;173.196845;10581.600357;106453.335922;8529.444536;15871.758608;1726.391004;10877.936581;43178.117991;56894.601296;1914.199302;2731.083505;7711.070720;3980.172382;15931.014284;2178.382271;935.549608;2353.076948;55.318903;17212.154939;10483.166628;36260.377200;2164.725318;7892.387625;3102.664323;4274.265088;1542.240721;13293.594436
2015-04-14T08:00:00Z;7194.049330;7678.468556;1346.827349;1414.511237;5655.050529;149.451003;9004.247004;83762.801675;8517.342546;10145.413629;1709.697039;10690.690608;27154.066266;48865.869281;1179.593758;2286.310803;6607.827614;3807.606975;9796.626137;2038.128996;693.559437;2250.264406;55.792404;13237.881652;10054.093654;32883.546436;1626.789351;7278.673911;2701.888075;3874.848862;1513.147431;12526.607132
2015-04-14T09:00:00Z;6154.872867;3997.102449;1380.831817;1271.231875;4310.796302;136.972563;7809.508889;64527.347641;8506.227158;7403.004046;1716.063495;10529.421075;13224.807890;41111.472142;1052.754287;1895.510126;5703.733613;3678.800138;8037.905228;1941.152401;458.849062;2154.698978;57.834612;9205.820538;9547.826387;29914.067197;1115.275737;6713.316745;2271.887973;3558.147519;1405.430780;11928.218086
2015-04-14T10:00:00Z;5065.747023;1599.563422;1529.869801;1040.395175;3356.241087;136.972563;6818.852206;47467.488581;8288.945403;6844.280557;1708.479908;10359.065675;6683.439973;33690.667583;1012.682732;1630.838749;4882.741541;3447.698471;7403.356624;1842.897424;252.646095;2065.368171;61.694818;6200.311838;9260.072190;27410.437525;1038.496750;6208.818715;1870.570428;3244.164617;1145.694692;11438.328976
2015-04-14T11:00:00Z;4141.496861;1435.829669;1694.883358;857.916803;2857.377996;136.974830;5951.871066;36064.554910;8047.077864;6678.380135;1704.044383;10233.045634;5793.695067;28154.893010;1002.259988;1382.480100;4232.806828;3220.289962;7150.357783;1782.793930;115.092423;1999.058341;65.305734;5090.989566;8951.375482;25570.528218;1028.446637;5878.030767;1570.306051;3001.053685;843.295069;11171.982567
2015-04-14T12:00:00Z;3399.839908;1421.590915;1850.999229;793.762282;2589.682469;137.737810;5295.707228;29511.598451;7747.312102;6617.433238;1719.609230;10145.667277;5640.307455;24137.223456;1021.956045;1152.278599;3732.724476;2950.846436;7045.480301;1762.589762;83.758702;1973.556052;69.041295;5169.644485;8627.076826;24356.493877;1027.403844;5830.364489;1405.064866;2830.890298;641.250390;11173.535564
2015-04-14T13:00:00Z;3059.717712;1415.634575;1878.666768;701.791934;2548.987869;156.543169;4965.650380;25793.069107;7211.340515;6581.265981;1701.277695;9689.157658;5613.202977;19772.834698;1041.996734;614.247027;3258.537441;2553.573568;7034.765404;1724.410958;79.904703;1926.010692;50.362730;4475.333540;8558.902193;23380.513415;1027.403844;5479.626041;1183.213636;2704.931984;364.873425;11567.756626
2015-04-14T14:00:00Z;3127.375869;1417.244803;1988.524070;746.501991;2602.788006;175.016186;5007.650206;25940.635110;6962.201295;6580.759986;1739.708606;9727.429094;5559.116711;18434.695904;1099.755866;630.626371;3351.517103;2379.961916;7232.535122;1799.551407;79.904703;2004.404301;53.625550;5176.952847;8015.123720;24024.839153;1027.405096;5631.885092;1282.080249;2781.483679;438.624214;11717.483932
2015-04-14T15:00:00Z;3287.692352;1420.810957;2205.792010;812.280648;2724.661714;214.552766;5366.950927;26704.010389;6841.026221;6609.332924;1763.993431;9827.636088;5582.126390;17370.477181;1185.799465;734.406017;3801.240806;2361.393121;7687.393400;1934.231708;79.904703;2114.607040;54.995889;6042.706394;7668.328039;25296.091340;1027.405619;6207.467247;1488.125467;2934.105264;532.104676;11739.509439
2015-04-14T16:00:00Z;3993.342146;1431.281314;2510.820111;948.359542;3103.166199;431.377951;6245.463611;28377.222106;6894.974022;6659.848941;1781.223070;10056.525196;5711.465711;18416.614705;1451.327116;944.277988;4704.351472;2502.523931;8905.666708;2149.007508;89.158637;2263.648568;54.646274;6851.719548;7663.952310;27361.336178;1027.405062;7154.075114;2042.766076;3216.442862;665.793462;11656.351014
2015-04-14T17:00:00Z;5872.930573;1477.674421;3086.397994;1471.674416;4381.024163;615.768674;7668.985811;39001.257035;6963.197187;6974.317686;1867.940981;10491.995995;6200.692013;20932.719307;2845.920177;1990.786938;6870.814887;2733.612240;12748.275855;2424.891493;147.174326;2532.808317;54.148453;8628.143030;8057.464825;30918.888999;1027.408919;9321.923814;2959.514768;4200.698037;970.033681;11667.745978
2015-04-14T18:00:00Z;8439.504216;3602.366708;3387.536009;1955.607083;10171.058395;660.209373;8805.520363;63269.571848;7051.259522;9718.283531;1936.008965;10898.597933;17407.634767;28958.420872;3872.284600;3404.932256;8592.741728;3101.221442;25834.307161;2557.788766;457.284058;2650.327214;53.999487;12291.774311;8732.010669;32724.891595;1027.999914;10211.752649;3480.740729;5202.236733;1393.943166;11794.668822
2015-04-14T19:00:00Z;8814.678783;7250.216095;3370.538894;2048.911694;10478.320176;700.687159;8869.516254;68295.700911;7031.988755;13874.586967;1954.967714;11003.656709;36273.300722;39424.513127;4425.624021;3548.532684;8911.956683;3511.967080;29121.954924;2565.871590;599.616359;2651.522639;48.196636;17514.831959;9103.922148;31696.655229;1385.494137;10195.454878;3746.921927;5262.246296;1587.364382;11898.689890
2015-04-14T20:00:00Z;8686.127570;9611.188448;3572.606912;2097.298812;10516.074895;737.480511;9090.862817;79521.836869;7069.560721;16428.287107;1943.978297;11148.596477;42766.028499;45608.062965;4347.840125;3473.537000;9733.720116;4008.577079;29872.031049;2583.729915;862.321374;2667.152876;47.698055;18234.502876;9291.927982;31248.367564;1638.169571;10659.452953;4252.562483;5302.300847;1639.152458;11929.644842
2015-04-14T21:00:00Z;8809.099535;11321.202897;3654.155008;2137.207463;10685.238291;761.726315;9432.050765;89384.480257;7099.770871;18328.431856;1931.482488;11256.667513;47650.320647;49238.155391;4429.687635;3402.330318;10425.085555;4243.087260;30280.825128;2590.143065;993.322245;2679.654662;45.755411;18418.918278;9499.146571;30822.101450;1811.026115;11079.984263;4562.644303;5344.492221;1696.213852;12032.426017
