Year,Month,Day,Inflow [GWh]
2003,4,12,3.17703
2003,4,13,3.12752
2003,4,14,3.09229
2003,4,15,3.06783
2003,4,16,3.05416
2003,4,17,3.04777
2003,4,18,3.04868
2003,4,19,3.05687
2003,4,20,3.05749
2003,4,21,3.04730
2003,4,22,3.04759
2003,4,23,3.08323
2003,4,24,3.14453
2003,4,25,3.22309
2003,4,26,3.29631
2003,4,27,3.34097
2003,4,28,3.35631
2003,4,29,3.35486
2003,4,30,3.32819
2003,5,1,3.27365
2003,5,2,3.21211
2003,5,3,3.13919
2003,5,4,3.06717
2003,5,5,2.99964
2003,5,6,2.91972
2003,5,7,2.84170
2003,5,8,2.76149
2003,5,9,2.68825
2003,5,10,2.61593
2003,5,11,2.54362
2003,5,12,2.48877
2003,5,13,2.43042
2003,5,14,2.36920
2003,5,15,2.32863
2003,5,16,2.27758
2003,5,17,2.23033
2003,5,18,2.17957
2003,5,19,2.13932
2003,5,20,2.08826
2003,5,21,2.04640
2003,5,22,2.01343
2003,5,23,1.99633
2003,5,24,1.97444
2003,5,25,1.96713
2003,5,26,1.97030
2003,5,27,1.98204
2003,5,28,2.00488
2003,5,29,2.02293
2003,5,30,2.03627
2003,5,31,2.04657
2003,6,1,2.05688
2003,6,2,2.05276
2003,6,3,2.05942
2003,6,4,2.06927
2003,6,5,2.07591
2003,6,6,2.07558
2003,6,7,2.07812
2003,6,8,2.07369
2003,6,9,2.07306
2003,6,10,2.06545
2003,6,11,2.05024
2003,6,12,2.02169
2003,6,13,1.99282
2003,6,14,1.96047
2003,6,15,1.93131
2003,6,16,1.89927
2003,6,17,1.87011
2003,6,18,1.82698
2003,6,19,1.79842
2003,6,20,1.79113
2003,6,21,1.79082
2003,6,22,1.76985
2003,6,23,1.76256
2003,6,24,1.74798
2003,6,25,1.73401
2003,6,26,1.71594
2003,6,27,1.69849
2003,6,28,1.68422
2003,6,29,1.65628
2003,6,30,1.63472
2003,7,1,1.61317
2003,7,2,1.59191
2003,7,3,1.56716
2003,7,4,1.54211
2003,7,5,1.52814
2003,7,6,1.50657
2003,7,7,1.49230
2003,7,8,1.48501
2003,7,9,1.46405
2003,7,10,1.45646
2003,7,11,1.44598
2003,7,12,1.43140
2003,7,13,1.41743
2003,7,14,1.40285
2003,7,15,1.39236
2003,7,16,1.37081
2003,7,17,1.35303
2003,7,18,1.33845
2003,7,19,1.31719
2003,7,20,1.30610
2003,7,21,1.28135
2003,7,22,1.26328
2003,7,23,1.23822
2003,7,24,1.22015
2003,7,25,1.19160
2003,7,26,1.17702
2003,7,27,1.15195
2003,7,28,1.13389
2003,7,29,1.10563
2003,7,30,1.09105
2003,7,31,1.07298
2003,8,1,1.05840
2003,8,2,1.04033
2003,8,3,1.01937
2003,8,4,1.00510
2003,8,5,0.988776
2003,8,6,0.970855
2003,8,7,0.947092
2003,8,8,0.933732
2003,8,9,0.919151
2003,8,10,0.893793
2003,8,11,0.872532
2003,8,12,0.847468
2003,8,13,0.832897
2003,8,14,0.813233
2003,8,15,0.793263
2003,8,16,0.775805
2003,8,17,0.754229
2003,8,18,0.739648
2003,8,19,0.721895
2003,8,20,0.709058
2003,8,21,0.693039
2003,8,22,0.676862
2003,8,23,0.660695
2003,8,24,0.644518
2003,8,25,0.628341
2003,8,26,0.617563
2003,8,27,0.599789
2003,8,28,0.588716
2003,8,29,0.574431
2003,8,30,0.553170
2003,8,31,0.545879
2003,9,1,0.531299
2003,9,2,0.520521
2003,9,3,0.510038
2003,9,4,0.495457
2003,9,5,0.490068
2003,9,6,0.480876
2003,9,7,0.466906
2003,9,8,0.459615
2003,9,9,0.452325
2003,9,10,0.446936
2003,9,11,0.441547
2003,9,12,0.438059
2003,9,13,0.430769
2003,9,14,0.431379
2003,9,15,0.430769
2003,9,16,0.423794
2003,9,17,0.424404
2003,9,18,0.420917
2003,9,19,0.420917
2003,9,20,0.410434
2003,9,21,0.410434
2003,9,22,0.406946
