Year,Month,Day,Inflow [GWh]
2003,4,8,144.567
2003,4,9,139.058
2003,4,10,133.306
2003,4,11,128.807
2003,4,12,127.158
2003,4,13,129.550
2003,4,14,135.252
2003,4,15,138.597
2003,4,16,137.957
2003,4,17,136.305
2003,4,18,133.136
2003,4,19,129.256
2003,4,20,124.399
2003,4,21,118.784
2003,4,22,113.027
2003,4,23,107.376
2003,4,24,102.454
2003,4,25,98.2730
2003,4,26,94.7914
2003,4,27,91.5130
2003,4,28,88.6153
2003,4,29,86.4001
2003,4,30,83.9944
2003,5,1,81.0604
2003,5,2,77.8283
2003,5,3,74.4427
2003,5,4,71.1273
2003,5,5,67.8854
2003,5,6,64.4879
2003,5,7,61.0759
2003,5,8,57.8701
2003,5,9,54.8045
2003,5,10,52.0373
2003,5,11,49.5294
2003,5,12,47.2409
2003,5,13,45.0160
2003,5,14,42.9246
2003,5,15,41.0253
2003,5,16,39.3380
2003,5,17,37.8656
2003,5,18,36.5610
2003,5,19,35.3853
2003,5,20,34.2030
2003,5,21,33.0993
2003,5,22,32.1351
2003,5,23,31.3205
2003,5,24,30.6023
2003,5,25,29.9701
2003,5,26,29.4273
2003,5,27,28.9778
2003,5,28,28.5916
2003,5,29,28.2806
2003,5,30,27.9716
2003,5,31,27.6155
2003,6,1,27.2578
2003,6,2,26.9603
2003,6,3,26.7173
2003,6,4,26.5073
2003,6,5,26.2713
2003,6,6,25.9410
2003,6,7,25.6449
2003,6,8,25.3395
2003,6,9,24.9888
2003,6,10,24.6754
2003,6,11,24.3708
2003,6,12,23.9180
2003,6,13,23.4003
2003,6,14,22.9238
2003,6,15,22.4211
2003,6,16,21.9445
2003,6,17,21.4740
2003,6,18,21.0318
2003,6,19,20.6324
2003,6,20,20.2503
2003,6,21,19.8611
2003,6,22,19.4708
2003,6,23,19.0261
2003,6,24,18.5994
2003,6,25,18.1942
2003,6,26,17.7645
2003,6,27,17.4030
2003,6,28,17.0621
2003,6,29,16.6946
2003,6,30,16.3498
2003,7,1,15.9770
2003,7,2,15.5534
2003,7,3,15.1657
2003,7,4,14.7504
2003,7,5,14.3958
2003,7,6,14.0649
2003,7,7,13.7953
2003,7,8,13.5549
2003,7,9,13.3289
2003,7,10,13.1004
2003,7,11,12.9100
2003,7,12,12.7606
2003,7,13,12.6111
2003,7,14,12.5857
2003,7,15,13.4044
2003,7,16,14.6100
2003,7,17,15.5119
2003,7,18,16.0665
2003,7,19,16.3547
2003,7,20,16.4981
2003,7,21,16.5778
2003,7,22,16.6509
2003,7,23,16.6589
2003,7,24,16.6867
2003,7,25,16.8094
2003,7,26,17.0464
2003,7,27,17.4191
2003,7,28,17.7461
2003,7,29,17.9923
2003,7,30,18.2579
2003,7,31,18.7511
2003,8,1,19.6554
2003,8,2,20.8555
2003,8,3,21.9513
2003,8,4,22.8876
2003,8,5,23.4322
2003,8,6,23.6189
2003,8,7,23.5919
2003,8,8,23.4079
2003,8,9,23.1753
2003,8,10,22.9161
2003,8,11,22.6168
2003,8,12,22.2653
2003,8,13,21.8527
2003,8,14,21.3982
2003,8,15,20.9305
2003,8,16,20.4512
2003,8,17,19.9661
2003,8,18,19.4939
2003,8,19,19.0429
2003,8,20,18.6032
2003,8,21,18.1517
2003,8,22,17.6857
2003,8,23,17.2189
2003,8,24,16.7748
2003,8,25,16.3140
2003,8,26,15.8665
2003,8,27,15.3964
2003,8,28,14.9066
2003,8,29,14.4327
2003,8,30,13.9888
2003,8,31,13.5469
2003,9,1,13.1601
2003,9,2,12.8043
2003,9,3,12.5156
2003,9,4,12.2397
2003,9,5,12.0085
2003,9,6,11.8041
2003,9,7,11.6110
2003,9,8,11.4189
2003,9,9,11.2387
2003,9,10,11.0597
2003,9,11,10.9205
2003,9,12,10.9017
2003,9,13,11.1297
2003,9,14,11.4816
2003,9,15,11.8700
2003,9,16,12.2421
2003,9,17,12.4732
2003,9,18,12.6312
2003,9,19,12.7124
2003,9,20,12.7407
2003,9,21,12.7051
2003,9,22,12.6164
2003,9,23,12.4977
2003,9,24,12.3371
