Year,Month,Day,Inflow [GWh]
2003,6,6,1.78133
2003,6,7,1.76344
2003,6,8,1.73883
2003,6,9,1.71602
2003,6,10,1.68649
2003,6,11,1.65070
2003,6,12,1.62922
2003,6,13,1.59657
2003,6,14,1.57532
2003,6,15,1.54579
2003,6,16,1.52454
2003,6,17,1.49009
2003,6,18,1.47869
2003,6,19,1.45744
2003,6,20,1.43127
2003,6,21,1.41650
2003,6,22,1.39525
2003,6,23,1.37713
2003,6,24,1.35588
2003,6,25,1.34112
2003,6,26,1.32144
2003,6,27,1.30667
2003,6,28,1.29996
2003,6,29,1.27715
2003,6,30,1.27379
2003,7,1,1.26060
2003,7,2,1.25724
2003,7,3,1.25389
2003,7,4,1.24717
2003,7,5,1.23734
2003,7,6,1.23734
2003,7,7,1.23062
2003,7,8,1.24360
2003,7,9,1.24987
2003,7,10,1.29863
2003,7,11,1.38454
2003,7,12,1.49326
2003,7,13,1.58588
2003,7,14,1.65724
2003,7,15,1.72055
2003,7,16,1.75947
2003,7,17,1.78699
2003,7,18,1.79907
2003,7,19,1.79818
2003,7,20,1.79796
2003,7,21,1.78163
2003,7,22,1.76038
2003,7,23,1.73757
2003,7,24,1.71631
2003,7,25,1.69506
2003,7,26,1.67225
2003,7,27,1.63959
2003,7,28,1.62170
2003,7,29,1.59888
2003,7,30,1.57919
2003,7,31,1.56130
2003,8,1,1.54989
2003,8,2,1.54340
2003,8,3,1.52059
2003,8,4,1.50426
2003,8,5,1.48625
2003,8,6,1.47238
2003,8,7,1.46511
2003,8,8,1.43559
2003,8,9,1.42261
2003,8,10,1.39980
2003,8,11,1.37855
2003,8,12,1.35729
2003,8,13,1.33694
2003,8,14,1.31491
2003,8,15,1.29533
2003,8,16,1.27252
2003,8,17,1.24635
2003,8,18,1.23338
2003,8,19,1.21548
2003,8,20,1.19669
2003,8,21,1.17712
2003,8,22,1.15755
2003,8,23,1.14368
2003,8,24,1.12578
2003,8,25,1.10789
2003,8,26,1.09312
